id_usuario,id_estabelecimento,visualizacoes_perfil,saves_favoritos,compartilhamentos
5105,26,4.0,2.0,0.0
5458,48,8.0,1.0,0.0
4801,62,5.0,0.0,1.0
4209,285,4.0,1.0,0.0
4303,219,9.0,1.0,0.0
3643,190,8.0,1.0,0.0
3968,90,5.0,1.0,0.0
625,252,8.0,2.0,0.0
6621,26,6.0,0.0,1.0
4139,116,6.0,0.0,1.0
3939,18,7.0,0.0,1.0
1559,173,7.0,1.0,0.0
4735,237,4.0,1.0,0.0
1099,255,7.0,0.0,0.0
4827,5,10.0,1.0,0.0
253,9,9.0,1.0,
38,245,7.0,0.0,2.0
3397,221,,0.0,
5883,36,7.0,0.0,0.0
3605,227,5.0,2.0,0.0
4498,98,3.0,0.0,0.0
628,191,6.0,,0.0
4233,13,,0.0,0.0
5205,275,6.0,,0.0
4797,138,,0.0,0.0
1517,203,5.0,1.0,0.0
3492,36,1.0,0.0,0.0
4152,260,8.0,3.0,
586,189,4.0,0.0,0.0
5181,160,,0.0,0.0
2992,74,4.0,0.0,0.0
5551,235,2.0,0.0,0.0
3302,287,4.0,0.0,0.0
3140,184,3.0,0.0,0.0
6346,235,6.0,1.0,1.0
4539,233,5.0,0.0,0.0
4972,298,3.0,0.0,
447,87,5.0,1.0,0.0
1232,75,4.0,0.0,1.0
5365,13,8.0,1.0,1.0
4463,53,5.0,0.0,
4985,112,5.0,0.0,
305,182,6.0,1.0,0.0
4583,299,8.0,1.0,
3254,280,3.0,0.0,0.0
4846,225,6.0,1.0,0.0
2541,147,7.0,1.0,0.0
97,138,6.0,0.0,0.0
2790,59,1.0,0.0,0.0
2635,297,4.0,0.0,0.0
5114,126,8.0,0.0,0.0
3526,291,8.0,1.0,0.0
3292,144,5.0,0.0,0.0
2378,290,,3.0,0.0
2528,229,5.0,,0.0
5177,44,6.0,2.0,0.0
1418,249,,3.0,0.0
3792,78,6.0,1.0,1.0
379,134,6.0,0.0,0.0
1182,277,6.0,0.0,0.0
1441,82,7.0,1.0,0.0
517,125,8.0,2.0,0.0
2451,119,6.0,1.0,0.0
2361,256,2.0,0.0,0.0
4491,153,5.0,1.0,1.0
4024,116,5.0,1.0,0.0
2805,95,5.0,0.0,2.0
3812,51,3.0,1.0,0.0
290,247,3.0,0.0,0.0
6622,88,2.0,0.0,0.0
4263,224,6.0,0.0,
4983,223,5.0,1.0,0.0
4687,256,7.0,1.0,0.0
2885,157,10.0,2.0,1.0
4423,180,5.0,1.0,0.0
2507,226,,0.0,0.0
5471,117,2.0,1.0,0.0
1877,43,10.0,0.0,
141,242,,2.0,0.0
5726,284,5.0,0.0,0.0
887,2,10.0,0.0,1.0
1302,214,5.0,1.0,0.0
5736,144,9.0,1.0,0.0
3343,38,7.0,2.0,
5458,44,5.0,0.0,0.0
1699,262,7.0,0.0,0.0
5714,273,5.0,0.0,1.0
4845,180,6.0,0.0,0.0
5831,91,3.0,0.0,0.0
4639,134,5.0,0.0,1.0
5187,4,11.0,,1.0
2205,215,7.0,1.0,0.0
2342,164,5.0,1.0,0.0
2895,237,8.0,0.0,0.0
66,59,5.0,1.0,2.0
3910,120,6.0,0.0,1.0
111,612,8.0,2.0,1.0
2765,292,3.0,,0.0
4495,200,7.0,1.0,0.0
2960,191,7.0,0.0,0.0
3799,93,5.0,1.0,0.0
2928,216,8.0,2.0,0.0
4711,34,5.0,1.0,0.0
5287,43,3.0,0.0,0.0
3388,100,4.0,0.0,
5942,124,5.0,0.0,0.0
2093,7,3.0,1.0,0.0
2820,193,7.0,0.0,0.0
5076,101,4.0,0.0,0.0
1163,108,4.0,1.0,1.0
1665,146,,1.0,0.0
1862,228,6.0,1.0,1.0
2832,192,7.0,0.0,0.0
4462,91,5.0,2.0,0.0
567,28,7.0,3.0,1.0
1205,79,5.0,0.0,1.0
2112,129,4.0,2.0,0.0
24,180,4.0,1.0,1.0
5695,196,4.0,1.0,0.0
5963,299,4.0,1.0,0.0
3928,20,10.0,1.0,0.0
4404,265,,2.0,0.0
706,169,6.0,0.0,0.0
5032,277,9.0,0.0,0.0
2033,104,6.0,,1.0
5586,172,7.0,2.0,0.0
892,164,5.0,0.0,0.0
4780,18,6.0,,1.0
381,300,2.0,0.0,0.0
4305,265,2.0,0.0,0.0
4840,239,6.0,1.0,0.0
4531,265,10.0,1.0,0.0
3973,76,4.0,,0.0
5083,124,4.0,1.0,0.0
1679,229,2.0,1.0,0.0
491,186,10.0,4.0,0.0
4313,77,4.0,0.0,0.0
3902,36,8.0,2.0,
1109,218,7.0,2.0,0.0
5160,50,5.0,2.0,0.0
3799,251,4.0,1.0,0.0
4498,151,10.0,0.0,1.0
5582,139,3.0,0.0,1.0
3797,40,6.0,,1.0
2612,7,7.0,1.0,1.0
3418,128,7.0,0.0,0.0
5609,228,7.0,1.0,0.0
442,180,5.0,0.0,
2722,176,7.0,1.0,0.0
2631,51,4.0,2.0,0.0
1358,211,4.0,0.0,0.0
5617,135,7.0,,0.0
4414,202,,0.0,0.0
5322,21,6.0,1.0,0.0
5218,23,7.0,0.0,0.0
5341,15,8.0,0.0,0.0
1296,185,8.0,1.0,2.0
2081,173,4.0,2.0,0.0
198,184,8.0,2.0,0.0
5745,285,7.0,1.0,0.0
45,16,5.0,0.0,0.0
1243,188,9.0,2.0,1.0
1939,149,11.0,0.0,1.0
856,142,6.0,0.0,0.0
3573,36,6.0,2.0,0.0
3034,242,9.0,0.0,
5369,235,10.0,,1.0
2887,6,9.0,1.0,1.0
3655,39,6.0,0.0,1.0
4247,159,5.0,0.0,0.0
2534,62,8.0,0.0,
136,65,0.0,0.0,0.0
4457,134,4.0,0.0,1.0
2217,181,10.0,1.0,
5943,226,11.0,3.0,0.0
3691,208,,0.0,0.0
4993,218,5.0,1.0,0.0
1665,13,4.0,1.0,0.0
316,164,5.0,2.0,0.0
3673,266,3.0,0.0,0.0
5261,10,6.0,0.0,0.0
3179,174,3.0,0.0,
4912,27,6.0,0.0,0.0
1935,52,3.0,1.0,0.0
4736,271,5.0,1.0,0.0
931,291,8.0,0.0,0.0
3111,90,7.0,0.0,0.0
4555,219,10.0,0.0,
86,196,4.0,0.0,1.0
3332,140,4.0,0.0,0.0
4480,234,9.0,1.0,1.0
1625,297,10.0,0.0,0.0
5126,151,4.0,,0.0
2939,42,5.0,0.0,0.0
4476,222,6.0,0.0,0.0
4059,225,2.0,,0.0
5493,68,4.0,1.0,0.0
5378,247,4.0,0.0,0.0
2735,198,4.0,2.0,0.0
5835,17,4.0,0.0,0.0
614,225,4.0,0.0,0.0
4810,101,7.0,1.0,0.0
2069,147,5.0,1.0,0.0
4690,120,6.0,1.0,0.0
1148,47,6.0,,0.0
2916,30,4.0,0.0,0.0
1158,105,6.0,0.0,0.0
1965,166,12.0,0.0,1.0
3664,288,,0.0,0.0
6142,112,11.0,1.0,0.0
4669,178,,0.0,0.0
1631,21,5.0,1.0,0.0
1786,274,5.0,0.0,0.0
4593,51,3.0,1.0,1.0
3921,141,7.0,1.0,
5900,252,2.0,,0.0
5460,204,8.0,1.0,0.0
3246,90,4.0,,
854,164,5.0,1.0,0.0
5278,62,9.0,0.0,0.0
946,253,8.0,1.0,2.0
4797,58,9.0,3.0,0.0
1543,1,10.0,0.0,1.0
5313,238,5.0,0.0,0.0
1679,209,14.0,2.0,0.0
1298,86,5.0,0.0,1.0
1941,184,6.0,1.0,0.0
2369,157,7.0,0.0,0.0
1355,246,5.0,1.0,0.0
6373,239,6.0,0.0,0.0
2576,189,12.0,1.0,1.0
4514,236,2.0,0.0,0.0
3024,245,9.0,0.0,0.0
4811,202,6.0,0.0,0.0
5385,109,5.0,1.0,1.0
4228,140,7.0,1.0,0.0
3906,48,6.0,0.0,0.0
278,128,10.0,0.0,0.0
5917,115,8.0,3.0,0.0
12,19,10.0,2.0,0.0
453,182,4.0,0.0,0.0
1784,36,4.0,0.0,0.0
1170,238,4.0,1.0,0.0
225,70,10.0,1.0,0.0
5504,271,5.0,,0.0
2242,262,5.0,1.0,0.0
4503,171,13.0,1.0,1.0
2540,230,8.0,0.0,0.0
5674,57,4.0,0.0,0.0
4257,40,4.0,1.0,0.0
4928,77,7.0,0.0,0.0
3832,214,,1.0,0.0
3389,126,12.0,0.0,0.0
5098,298,5.0,0.0,0.0
2288,252,7.0,2.0,
2062,3,6.0,1.0,1.0
3636,106,4.0,2.0,
2838,57,9.0,2.0,1.0
2710,27,7.0,0.0,1.0
5916,197,10.0,1.0,2.0
445,181,1.0,0.0,0.0
4105,123,9.0,0.0,0.0
2755,27,10.0,2.0,0.0
4470,165,6.0,1.0,0.0
765,120,6.0,1.0,0.0
3436,89,8.0,1.0,0.0
5756,168,6.0,0.0,0.0
1319,214,7.0,2.0,1.0
3579,179,5.0,0.0,1.0
1257,36,15.0,1.0,0.0
1626,504,9.0,0.0,1.0
5710,214,6.0,1.0,0.0
5535,258,9.0,1.0,0.0
3120,284,9.0,1.0,
359,60,8.0,1.0,2.0
3633,277,11.0,1.0,1.0
3281,109,8.0,1.0,0.0
37,81,5.0,0.0,1.0
5188,297,12.0,2.0,1.0
4713,84,3.0,0.0,1.0
2308,182,7.0,1.0,0.0
1615,172,,0.0,0.0
4516,96,6.0,0.0,0.0
5204,104,4.0,1.0,0.0
4340,43,3.0,0.0,0.0
3945,73,4.0,0.0,0.0
5538,259,7.0,1.0,0.0
4940,238,6.0,1.0,0.0
5156,300,7.0,0.0,0.0
2718,167,4.0,1.0,0.0
2725,192,4.0,0.0,0.0
1177,116,2.0,0.0,0.0
2273,228,3.0,0.0,0.0
5665,78,2.0,0.0,0.0
284,44,6.0,0.0,1.0
4102,284,6.0,0.0,0.0
3003,79,6.0,0.0,2.0
5218,406,5.0,1.0,1.0
3551,230,5.0,1.0,0.0
4632,108,2.0,1.0,0.0
3600,189,5.0,0.0,0.0
3389,214,7.0,0.0,0.0
2483,273,10.0,1.0,0.0
4223,36,6.0,1.0,1.0
1157,158,5.0,0.0,1.0
2246,24,3.0,1.0,0.0
2729,258,4.0,0.0,0.0
4298,176,4.0,0.0,1.0
4924,135,6.0,2.0,0.0
4198,76,3.0,0.0,0.0
389,63,5.0,0.0,0.0
978,196,8.0,1.0,1.0
2881,233,3.0,1.0,0.0
936,53,3.0,0.0,0.0
5862,158,9.0,2.0,1.0
2898,4,,0.0,0.0
2175,20,7.0,0.0,0.0
3626,58,2.0,0.0,0.0
2601,99,5.0,1.0,0.0
5803,13,7.0,0.0,2.0
5452,4,4.0,,0.0
647,278,13.0,0.0,
3545,107,8.0,2.0,0.0
3261,293,3.0,1.0,0.0
1403,127,5.0,0.0,0.0
5965,126,8.0,,0.0
1171,142,6.0,0.0,0.0
2802,138,4.0,0.0,
1718,31,9.0,1.0,2.0
3224,285,7.0,3.0,0.0
3812,185,,1.0,0.0
2093,130,,0.0,0.0
4840,25,3.0,2.0,0.0
627,150,4.0,0.0,0.0
960,255,3.0,0.0,0.0
2884,8,9.0,1.0,1.0
4670,231,7.0,0.0,1.0
4233,228,4.0,,0.0
5838,606,4.0,0.0,
1625,206,7.0,1.0,0.0
1934,32,11.0,2.0,0.0
2287,257,5.0,0.0,0.0
458,11,6.0,0.0,0.0
599,224,10.0,2.0,0.0
5451,242,5.0,0.0,0.0
661,24,6.0,1.0,1.0
5726,57,8.0,1.0,1.0
858,69,3.0,0.0,0.0
4567,99,11.0,3.0,1.0
2320,62,11.0,,0.0
5790,212,6.0,0.0,0.0
3147,94,9.0,1.0,0.0
2840,74,5.0,2.0,0.0
4602,205,6.0,0.0,0.0
2137,58,5.0,0.0,0.0
4489,199,7.0,0.0,1.0
2293,211,3.0,0.0,0.0
5345,109,9.0,3.0,1.0
1125,214,3.0,0.0,0.0
4456,261,8.0,0.0,1.0
1351,203,6.0,2.0,1.0
1864,236,3.0,0.0,1.0
4661,5,3.0,0.0,0.0
4182,300,6.0,1.0,0.0
2219,369,7.0,1.0,0.0
4674,200,4.0,0.0,1.0
68,147,6.0,1.0,0.0
3178,2,10.0,0.0,1.0
5,258,3.0,1.0,0.0
573,34,4.0,1.0,0.0
828,100,3.0,0.0,0.0
4716,79,5.0,1.0,1.0
5116,261,7.0,0.0,1.0
2025,62,2.0,1.0,0.0
315,138,6.0,1.0,0.0
2895,92,3.0,,
4423,50,8.0,2.0,1.0
2087,204,4.0,0.0,1.0
4044,112,3.0,0.0,0.0
2457,254,5.0,1.0,0.0
4871,32,7.0,0.0,1.0
2280,260,5.0,0.0,
2633,202,3.0,0.0,0.0
4466,151,,3.0,0.0
2190,244,8.0,1.0,2.0
3563,261,5.0,1.0,0.0
5406,266,7.0,1.0,1.0
1159,197,4.0,0.0,0.0
4297,197,4.0,0.0,0.0
2173,54,12.0,1.0,1.0
4295,46,5.0,0.0,0.0
4194,74,5.0,0.0,0.0
3274,35,6.0,1.0,1.0
2306,88,1.0,0.0,0.0
651,220,7.0,3.0,0.0
1673,197,5.0,0.0,0.0
3206,56,6.0,2.0,0.0
1806,69,3.0,0.0,0.0
2064,163,11.0,0.0,
3661,136,5.0,1.0,1.0
4586,222,9.0,1.0,0.0
4576,229,5.0,1.0,0.0
1501,222,5.0,1.0,0.0
5300,33,3.0,0.0,
5345,161,9.0,1.0,0.0
4003,99,8.0,3.0,0.0
3699,249,6.0,,1.0
5794,20,6.0,0.0,2.0
1141,221,1.0,0.0,0.0
5391,33,2.0,0.0,0.0
5501,8,10.0,1.0,0.0
4188,105,10.0,1.0,2.0
1645,184,11.0,1.0,0.0
5261,115,10.0,1.0,0.0
2240,48,9.0,2.0,0.0
247,21,6.0,2.0,1.0
2735,61,9.0,3.0,0.0
3212,182,9.0,0.0,0.0
3489,262,,0.0,0.0
5845,25,1.0,0.0,0.0
684,119,4.0,0.0,0.0
3055,61,6.0,1.0,1.0
5691,616,2.0,0.0,0.0
1414,527,9.0,0.0,1.0
4958,25,7.0,1.0,0.0
5610,231,3.0,2.0,0.0
3624,89,9.0,0.0,3.0
2565,102,7.0,0.0,1.0
4756,177,3.0,1.0,0.0
1106,171,7.0,1.0,0.0
205,295,5.0,0.0,
62,238,7.0,1.0,0.0
2062,162,9.0,0.0,0.0
377,285,8.0,2.0,0.0
224,299,5.0,1.0,1.0
5025,188,,1.0,1.0
5449,63,10.0,0.0,0.0
5152,212,5.0,0.0,0.0
2354,215,4.0,2.0,0.0
136,287,9.0,2.0,0.0
2712,109,2.0,1.0,0.0
1129,27,5.0,1.0,0.0
1395,277,3.0,2.0,0.0
1781,243,2.0,0.0,
1192,188,13.0,2.0,0.0
2020,196,7.0,2.0,0.0
3986,300,2.0,0.0,0.0
614,41,5.0,0.0,0.0
4726,208,3.0,2.0,0.0
1495,46,5.0,0.0,0.0
4369,695,6.0,1.0,1.0
2337,95,2.0,,0.0
112,76,4.0,1.0,0.0
4369,254,5.0,1.0,0.0
5492,130,8.0,2.0,1.0
2839,93,4.0,1.0,0.0
4430,119,12.0,2.0,1.0
2888,147,8.0,1.0,0.0
5729,64,6.0,0.0,0.0
3189,54,12.0,1.0,1.0
2055,151,5.0,1.0,0.0
5060,5,7.0,0.0,1.0
4142,28,4.0,0.0,0.0
1835,179,3.0,0.0,0.0
3800,120,5.0,0.0,0.0
88,10,4.0,0.0,0.0
525,139,7.0,1.0,0.0
2258,199,6.0,0.0,
45,251,4.0,0.0,0.0
925,152,10.0,2.0,0.0
516,173,10.0,1.0,1.0
861,87,6.0,1.0,1.0
1871,264,4.0,,0.0
2924,162,7.0,1.0,0.0
1781,50,5.0,0.0,0.0
3220,174,10.0,1.0,1.0
3495,130,,0.0,0.0
4001,170,6.0,1.0,0.0
4113,130,7.0,2.0,0.0
1070,31,12.0,3.0,1.0
2459,175,7.0,2.0,0.0
6104,61,3.0,0.0,0.0
3430,238,9.0,2.0,2.0
5638,180,4.0,0.0,1.0
5717,98,12.0,2.0,1.0
598,120,7.0,2.0,0.0
4078,171,3.0,0.0,0.0
5433,271,7.0,0.0,1.0
493,128,7.0,1.0,
3836,69,4.0,0.0,0.0
3905,269,4.0,2.0,1.0
5152,144,7.0,0.0,0.0
4488,119,4.0,0.0,0.0
1510,38,,0.0,0.0
1597,131,4.0,0.0,0.0
278,198,7.0,1.0,0.0
1210,295,7.0,1.0,0.0
5062,50,9.0,0.0,0.0
5947,219,4.0,1.0,0.0
3879,141,2.0,0.0,0.0
759,158,5.0,0.0,0.0
1490,86,9.0,0.0,0.0
4547,180,4.0,2.0,0.0
4442,252,5.0,2.0,1.0
3890,29,7.0,0.0,0.0
1593,72,4.0,2.0,1.0
3569,215,7.0,0.0,1.0
1157,126,,0.0,1.0
1357,66,6.0,0.0,0.0
1461,229,4.0,0.0,1.0
2145,146,3.0,1.0,0.0
1,189,7.0,1.0,0.0
2566,19,6.0,0.0,0.0
973,52,3.0,1.0,0.0
1091,205,4.0,0.0,0.0
1659,221,4.0,0.0,0.0
2296,8,5.0,0.0,0.0
4625,138,6.0,1.0,0.0
3150,88,7.0,1.0,1.0
3923,148,11.0,3.0,0.0
5065,83,8.0,0.0,0.0
4520,275,7.0,0.0,0.0
3025,19,4.0,0.0,2.0
5703,3,4.0,0.0,0.0
4852,58,9.0,1.0,0.0
5745,224,6.0,0.0,0.0
6913,165,2.0,0.0,
467,222,,0.0,0.0
3245,126,6.0,,0.0
1081,167,12.0,1.0,1.0
1821,293,,0.0,0.0
1328,109,9.0,3.0,1.0
2749,202,6.0,0.0,0.0
1111,282,3.0,1.0,0.0
919,129,6.0,0.0,0.0
1860,141,7.0,1.0,0.0
1360,53,9.0,1.0,0.0
4846,61,4.0,0.0,0.0
2354,277,10.0,2.0,1.0
5305,20,7.0,0.0,1.0
4776,254,3.0,2.0,
2454,148,8.0,,1.0
6978,192,5.0,0.0,0.0
3778,129,6.0,1.0,1.0
1981,109,5.0,2.0,0.0
2729,250,11.0,0.0,
3483,219,6.0,1.0,0.0
5163,33,5.0,1.0,0.0
3474,78,4.0,2.0,1.0
5405,41,7.0,1.0,2.0
2959,152,9.0,1.0,0.0
725,223,6.0,2.0,0.0
5827,76,7.0,0.0,0.0
4812,213,,1.0,0.0
5763,166,13.0,0.0,1.0
4645,37,7.0,1.0,0.0
5907,3,8.0,1.0,0.0
3879,262,10.0,1.0,0.0
2219,39,4.0,1.0,0.0
4884,200,8.0,1.0,0.0
3968,228,6.0,1.0,1.0
849,90,5.0,1.0,0.0
3057,101,10.0,,3.0
2790,82,6.0,0.0,0.0
5912,288,3.0,1.0,0.0
4540,279,8.0,1.0,0.0
1281,66,5.0,0.0,
2108,135,5.0,1.0,
3888,26,6.0,0.0,0.0
4938,132,4.0,3.0,0.0
2900,253,5.0,0.0,1.0
504,166,5.0,1.0,0.0
3171,113,11.0,1.0,0.0
1031,225,5.0,0.0,0.0
3504,187,4.0,0.0,0.0
1055,28,6.0,0.0,0.0
3260,93,6.0,2.0,0.0
3276,228,4.0,1.0,0.0
1084,103,4.0,1.0,0.0
331,300,5.0,1.0,0.0
1593,45,7.0,1.0,0.0
2278,141,10.0,1.0,0.0
5599,108,5.0,,0.0
5362,130,6.0,2.0,0.0
92,137,,1.0,0.0
4935,66,6.0,1.0,1.0
2935,24,3.0,,0.0
1312,160,5.0,0.0,0.0
3655,94,5.0,0.0,1.0
1507,17,8.0,0.0,0.0
5629,250,,,0.0
5937,202,,0.0,0.0
5928,211,7.0,0.0,0.0
1780,101,4.0,0.0,0.0
1098,118,7.0,3.0,0.0
4149,234,8.0,,1.0
643,218,8.0,2.0,0.0
2562,203,2.0,0.0,0.0
5302,138,6.0,0.0,1.0
4198,201,5.0,1.0,0.0
2606,283,6.0,2.0,0.0
735,138,5.0,,0.0
19,32,6.0,2.0,1.0
915,5,3.0,,0.0
4757,220,10.0,0.0,0.0
2548,220,4.0,0.0,0.0
4735,138,4.0,1.0,0.0
5712,266,5.0,0.0,0.0
439,59,,0.0,1.0
1565,255,9.0,2.0,2.0
2337,264,,0.0,0.0
4555,71,4.0,0.0,0.0
4362,241,3.0,0.0,0.0
1429,288,4.0,1.0,0.0
145,171,8.0,0.0,1.0
5311,205,7.0,0.0,0.0
3518,39,9.0,2.0,0.0
4938,190,5.0,1.0,1.0
2909,110,,0.0,1.0
1674,243,6.0,3.0,0.0
5934,218,3.0,1.0,0.0
5447,217,5.0,1.0,1.0
3070,178,4.0,0.0,0.0
523,13,12.0,1.0,1.0
5050,297,12.0,2.0,1.0
5115,77,8.0,0.0,1.0
38,169,6.0,2.0,0.0
3118,265,4.0,1.0,0.0
637,39,3.0,0.0,0.0
4896,94,5.0,0.0,0.0
3801,113,6.0,0.0,0.0
4210,187,8.0,1.0,0.0
5059,244,6.0,0.0,0.0
3209,151,7.0,2.0,0.0
4356,25,8.0,2.0,0.0
3122,155,9.0,0.0,1.0
5102,198,9.0,2.0,0.0
3145,8,5.0,0.0,0.0
2063,39,5.0,2.0,0.0
3434,161,6.0,0.0,0.0
1467,236,,2.0,0.0
3029,184,4.0,3.0,0.0
20,23,3.0,1.0,
747,291,8.0,2.0,0.0
4804,68,11.0,1.0,2.0
2924,141,9.0,3.0,0.0
996,145,5.0,0.0,1.0
909,40,8.0,0.0,0.0
2813,118,7.0,1.0,1.0
3468,245,5.0,0.0,0.0
4248,294,7.0,3.0,1.0
3612,96,9.0,2.0,1.0
1799,65,7.0,1.0,
4144,239,4.0,0.0,
4200,163,4.0,1.0,0.0
4111,53,5.0,,2.0
17,119,,0.0,0.0
1715,206,8.0,1.0,0.0
1353,74,6.0,0.0,0.0
1510,1,4.0,1.0,
3496,72,7.0,0.0,0.0
3907,171,3.0,1.0,0.0
4770,102,10.0,0.0,1.0
626,18,5.0,1.0,0.0
5998,197,3.0,0.0,0.0
4300,123,6.0,0.0,0.0
4251,296,10.0,2.0,2.0
4694,62,8.0,0.0,0.0
3142,251,5.0,,1.0
6246,15,6.0,0.0,0.0
2540,60,4.0,2.0,0.0
2478,219,8.0,0.0,0.0
2093,217,8.0,2.0,0.0
3496,59,3.0,0.0,0.0
1924,256,8.0,0.0,0.0
3840,151,7.0,2.0,2.0
4032,149,5.0,1.0,
1970,5,11.0,1.0,0.0
1589,219,4.0,,0.0
403,34,4.0,1.0,0.0
4331,100,5.0,0.0,
3091,110,2.0,1.0,0.0
4448,27,6.0,0.0,0.0
3366,79,4.0,1.0,0.0
4476,217,6.0,0.0,0.0
5491,83,7.0,1.0,0.0
360,145,5.0,1.0,0.0
3989,27,4.0,1.0,1.0
6074,59,8.0,1.0,0.0
2085,295,7.0,2.0,0.0
1367,202,9.0,3.0,0.0
697,73,7.0,1.0,0.0
2863,114,,1.0,1.0
2257,292,5.0,0.0,1.0
5919,18,6.0,0.0,0.0
5611,261,6.0,1.0,0.0
2563,119,11.0,,0.0
4067,78,6.0,1.0,0.0
1929,96,5.0,1.0,0.0
5551,76,7.0,0.0,1.0
1403,197,12.0,4.0,0.0
3404,221,2.0,0.0,0.0
4745,242,9.0,1.0,1.0
5039,226,8.0,1.0,0.0
2207,142,8.0,0.0,1.0
853,168,5.0,,0.0
4392,208,6.0,0.0,0.0
2151,213,5.0,0.0,1.0
4401,91,4.0,0.0,0.0
2868,130,4.0,0.0,0.0
1781,7,4.0,0.0,0.0
995,150,3.0,0.0,1.0
3670,221,4.0,0.0,1.0
2054,228,9.0,2.0,0.0
4367,127,3.0,1.0,0.0
4124,294,14.0,2.0,0.0
3776,74,,0.0,0.0
650,178,8.0,1.0,0.0
6583,177,3.0,1.0,
5908,234,5.0,1.0,0.0
1661,292,4.0,0.0,0.0
2222,30,,0.0,0.0
4044,207,6.0,1.0,0.0
3739,102,2.0,0.0,0.0
5553,87,2.0,0.0,0.0
3590,198,7.0,0.0,0.0
4080,207,8.0,1.0,1.0
5619,280,6.0,,0.0
3557,184,5.0,0.0,0.0
3606,277,6.0,1.0,0.0
4470,56,6.0,2.0,2.0
3005,41,7.0,1.0,0.0
1312,299,1.0,0.0,0.0
1613,115,10.0,1.0,1.0
6401,280,7.0,1.0,0.0
5069,300,8.0,0.0,0.0
5429,233,5.0,0.0,0.0
2414,20,3.0,1.0,0.0
5022,163,5.0,0.0,
2205,226,5.0,0.0,0.0
1340,92,4.0,0.0,0.0
2079,133,,0.0,0.0
5023,48,8.0,0.0,1.0
5278,201,6.0,2.0,0.0
3662,70,8.0,0.0,0.0
1687,71,8.0,1.0,0.0
4580,257,7.0,1.0,0.0
2529,127,4.0,1.0,1.0
3612,278,5.0,0.0,1.0
5369,97,4.0,1.0,0.0
3240,117,6.0,1.0,1.0
2336,261,11.0,1.0,0.0
3309,91,6.0,0.0,1.0
4073,226,3.0,0.0,
3576,85,7.0,,0.0
5978,15,8.0,1.0,0.0
3780,210,8.0,0.0,0.0
654,49,8.0,0.0,1.0
5061,167,6.0,2.0,0.0
1226,114,5.0,1.0,0.0
1658,70,7.0,1.0,0.0
1800,109,4.0,0.0,1.0
1741,16,10.0,0.0,0.0
5581,158,5.0,1.0,0.0
4386,67,7.0,2.0,0.0
4662,297,9.0,2.0,0.0
4916,274,2.0,,0.0
5349,86,6.0,0.0,0.0
2533,63,6.0,3.0,0.0
1676,200,,2.0,0.0
3127,188,6.0,2.0,0.0
4142,131,4.0,0.0,1.0
598,246,5.0,,0.0
4892,222,6.0,,0.0
2681,10,4.0,0.0,0.0
2059,200,9.0,2.0,0.0
695,71,5.0,2.0,1.0
4773,230,5.0,2.0,3.0
2327,231,1.0,0.0,0.0
1892,289,10.0,0.0,0.0
3019,92,7.0,4.0,
3367,40,7.0,0.0,0.0
215,193,6.0,0.0,0.0
2637,32,5.0,0.0,0.0
2617,160,6.0,2.0,1.0
4430,20,6.0,0.0,0.0
2932,253,9.0,3.0,0.0
1297,36,8.0,0.0,1.0
5647,290,7.0,0.0,0.0
5497,33,4.0,0.0,0.0
2119,22,9.0,1.0,0.0
294,30,5.0,3.0,2.0
3825,264,3.0,0.0,0.0
5982,284,,0.0,0.0
3996,85,10.0,1.0,0.0
835,73,3.0,0.0,1.0
5860,121,8.0,1.0,1.0
2638,208,3.0,0.0,0.0
867,101,8.0,0.0,1.0
150,242,3.0,0.0,0.0
1686,133,7.0,0.0,0.0
1372,12,6.0,2.0,0.0
4949,138,7.0,0.0,0.0
4549,210,6.0,2.0,0.0
5553,207,5.0,0.0,2.0
3671,244,6.0,0.0,0.0
1859,119,5.0,,
6677,252,3.0,1.0,1.0
5641,294,6.0,3.0,0.0
905,161,6.0,1.0,0.0
395,61,5.0,0.0,0.0
4410,217,3.0,0.0,0.0
3753,215,9.0,0.0,3.0
2720,47,3.0,1.0,0.0
4243,263,7.0,0.0,0.0
2781,213,3.0,1.0,0.0
598,11,7.0,0.0,1.0
5703,203,6.0,0.0,0.0
2062,219,3.0,0.0,0.0
17,194,4.0,0.0,1.0
4839,198,2.0,1.0,0.0
4537,116,6.0,0.0,0.0
4233,39,5.0,,0.0
6714,253,6.0,0.0,1.0
2000,276,11.0,1.0,1.0
3446,172,5.0,,
1697,6,10.0,1.0,0.0
1221,31,3.0,1.0,0.0
855,292,2.0,0.0,0.0
2319,92,12.0,1.0,1.0
2341,290,11.0,3.0,0.0
5392,216,,0.0,0.0
1840,6,5.0,1.0,
1669,241,6.0,1.0,0.0
3304,60,8.0,0.0,0.0
1040,287,6.0,2.0,1.0
5809,286,6.0,0.0,1.0
1540,19,7.0,2.0,0.0
1161,150,2.0,1.0,0.0
4219,147,6.0,1.0,1.0
5261,214,7.0,1.0,0.0
1092,176,4.0,1.0,1.0
4723,53,2.0,0.0,0.0
3165,292,3.0,0.0,0.0
3711,19,2.0,0.0,0.0
5215,115,7.0,1.0,0.0
2228,143,5.0,2.0,0.0
6315,256,5.0,1.0,1.0
1247,191,4.0,0.0,
5400,213,3.0,0.0,0.0
2223,126,6.0,1.0,0.0
1742,260,8.0,0.0,2.0
4540,80,,0.0,2.0
